id_note,id_etudiant,id_matiere,id_classe,id_temps,note,mention,statut_validation,nb_absences,annee_scolaire,est_rattrapage
7657,619,2,89,13,13.02,Assez Bien,Validé,0,2023-24,0
7658,619,2,89,14,15.75,Bien,Validé,0,2023-24,0
7659,619,3,89,15,15.98,Bien,Validé,1,2023-24,0
7660,619,3,89,16,12.62,Assez Bien,Validé,1,2023-24,0
7661,619,4,89,15,15.49,Bien,Validé,0,2023-24,0
7662,619,4,89,16,14.31,Bien,Validé,1,2023-24,0
7663,619,5,89,13,15.06,Bien,Validé,0,2023-24,0
7664,619,5,89,14,14.7,Bien,Validé,0,2023-24,0
7665,619,6,89,15,13.34,Assez Bien,Validé,0,2023-24,0
7666,619,6,89,16,15.83,Bien,Validé,1,2023-24,0
7667,619,27,89,13,13.7,Assez Bien,Validé,0,2023-24,0
7668,619,27,89,14,15.46,Bien,Validé,0,2023-24,0
7669,620,1,61,9,7.16,Insuffisant,Non Validé,2,2022-23,1
7670,620,1,61,10,9.79,Insuffisant,Non Validé,1,2022-23,0
7671,620,2,61,9,10.7,Passable,Validé,0,2022-23,0
7672,620,2,61,10,8.47,Insuffisant,Non Validé,1,2022-23,0
7673,620,3,61,11,8.81,Insuffisant,Non Validé,1,2022-23,0
7674,620,3,61,12,12.34,Assez Bien,Validé,1,2022-23,0
7675,620,4,61,11,10.62,Passable,Validé,1,2022-23,0
7676,620,4,61,12,13.41,Assez Bien,Validé,1,2022-23,0
7677,620,5,61,9,9.6,Insuffisant,Non Validé,2,2022-23,0
7678,620,5,61,10,13.89,Assez Bien,Validé,1,2022-23,0
7679,620,6,61,11,8.57,Insuffisant,Non Validé,2,2022-23,0
7680,620,6,61,12,7.87,Insuffisant,Non Validé,1,2022-23,1
7681,620,27,61,9,9.14,Insuffisant,Non Validé,0,2022-23,0
7682,620,27,61,10,8.13,Insuffisant,Non Validé,1,2022-23,0
7683,620,1,90,13,10.13,Passable,Validé,1,2023-24,0
7684,620,1,90,14,11.2,Passable,Validé,1,2023-24,0
7685,620,2,90,13,10.58,Passable,Validé,1,2023-24,0
7686,620,2,90,14,14.23,Bien,Validé,1,2023-24,0
7687,620,3,90,15,12.99,Assez Bien,Validé,5,2023-24,0
7688,620,3,90,16,11.62,Passable,Validé,0,2023-24,0
7689,620,4,90,15,15.52,Bien,Validé,3,2023-24,0
7690,620,4,90,16,7.74,Insuffisant,Non Validé,0,2023-24,1
7691,620,5,90,13,9.59,Insuffisant,Non Validé,2,2023-24,0
7692,620,5,90,14,9.57,Insuffisant,Non Validé,1,2023-24,0
7693,620,6,90,15,12.85,Assez Bien,Validé,1,2023-24,0
7694,620,6,90,16,10.57,Passable,Validé,1,2023-24,0
7695,620,27,90,13,8.91,Insuffisant,Non Validé,1,2023-24,0
7696,620,27,90,14,11.47,Passable,Validé,2,2023-24,0
7697,621,7,93,13,15.4,Bien,Validé,1,2023-24,0
7698,621,7,93,14,11.26,Passable,Validé,0,2023-24,0
7699,621,8,93,13,14.9,Bien,Validé,1,2023-24,0
7700,621,8,93,14,12.92,Assez Bien,Validé,0,2023-24,0
7701,621,9,93,15,13.35,Assez Bien,Validé,1,2023-24,0
7702,621,9,93,16,16.42,Très Bien,Validé,1,2023-24,0
7703,621,10,93,15,14.02,Bien,Validé,0,2023-24,0
7704,621,10,93,16,11.14,Passable,Validé,1,2023-24,0
7705,622,25,85,9,15.04,Bien,Validé,0,2022-23,0
7706,622,25,85,10,18.88,Très Bien,Validé,1,2022-23,0
7707,622,25,113,13,15.98,Bien,Validé,0,2023-24,0
7708,622,25,113,14,16.12,Très Bien,Validé,2,2023-24,0
7709,623,17,15,1,13.63,Assez Bien,Validé,0,2020-21,0
7710,623,17,15,2,15.5,Bien,Validé,0,2020-21,0
7711,623,18,15,1,13.77,Assez Bien,Validé,1,2020-21,0
7712,623,18,15,2,12.93,Assez Bien,Validé,1,2020-21,0
7713,623,17,43,5,14.09,Bien,Validé,0,2021-22,0
7714,623,17,43,6,14.81,Bien,Validé,0,2021-22,0
7715,623,18,43,5,12.72,Assez Bien,Validé,0,2021-22,0
7716,623,18,43,6,15.23,Bien,Validé,1,2021-22,0
7717,623,17,72,9,17.33,Très Bien,Validé,1,2022-23,0
7718,623,17,72,10,15.69,Bien,Validé,0,2022-23,0
7719,623,18,72,9,15.91,Bien,Validé,1,2022-23,0
7720,623,18,72,10,15.33,Bien,Validé,1,2022-23,0
7721,624,1,88,13,11.13,Passable,Validé,1,2023-24,0
7722,624,1,88,14,7.01,Insuffisant,Non Validé,2,2023-24,0
7723,624,2,88,13,13.86,Assez Bien,Validé,2,2023-24,0
7724,624,2,88,14,10.02,Passable,Validé,0,2023-24,0
7725,624,3,88,15,9.17,Insuffisant,Non Validé,1,2023-24,0
7726,624,3,88,16,10.82,Passable,Validé,0,2023-24,0
7727,624,4,88,15,10.94,Passable,Validé,3,2023-24,0
7728,624,4,88,16,8.23,Insuffisant,Non Validé,0,2023-24,0
7729,624,5,88,13,12.86,Assez Bien,Validé,1,2023-24,0
7730,624,5,88,14,12.94,Assez Bien,Validé,3,2023-24,0
7731,624,6,88,15,10.08,Passable,Validé,1,2023-24,0
7732,624,6,88,16,11.26,Passable,Validé,1,2023-24,0
7733,624,27,88,13,9.46,Insuffisant,Non Validé,1,2023-24,0
7734,624,27,88,14,12.44,Assez Bien,Validé,2,2023-24,0
7735,625,19,17,1,12.63,Assez Bien,Validé,1,2020-21,0
7736,625,19,17,2,13.64,Assez Bien,Validé,0,2020-21,0
7737,625,20,17,3,15.48,Bien,Validé,2,2020-21,0
7738,625,20,17,4,14.9,Bien,Validé,0,2020-21,0
7739,625,19,47,5,15.11,Bien,Validé,0,2021-22,0
7740,625,19,47,6,16.13,Très Bien,Validé,0,2021-22,0
7741,625,20,47,7,13.83,Assez Bien,Validé,2,2021-22,0
7742,625,20,47,8,15.46,Bien,Validé,0,2021-22,0
7743,625,19,76,9,15.29,Bien,Validé,0,2022-23,0
7744,625,19,76,10,18.46,Très Bien,Validé,0,2022-23,0
7745,625,20,76,11,14.2,Bien,Validé,2,2022-23,0
7746,625,20,76,12,16.98,Très Bien,Validé,1,2022-23,0
7747,626,25,55,5,10.97,Passable,Validé,1,2021-22,0
7748,626,25,55,6,17.88,Très Bien,Validé,1,2021-22,0
7749,626,25,85,9,14.63,Bien,Validé,0,2022-23,0
7750,626,25,85,10,11.84,Passable,Validé,0,2022-23,0
7751,626,25,113,13,14.97,Bien,Validé,2,2023-24,0
7752,626,25,113,14,12.63,Assez Bien,Validé,0,2023-24,0
7753,627,17,72,9,11.93,Passable,Validé,0,2022-23,0
7754,627,17,72,10,9.95,Insuffisant,Non Validé,0,2022-23,0
7755,627,18,72,9,9.6,Insuffisant,Non Validé,2,2022-23,0
7756,627,18,72,10,6.64,Insuffisant,Non Validé,0,2022-23,0
7757,627,17,100,13,10.97,Passable,Validé,1,2023-24,0
7758,627,17,100,14,11.96,Passable,Validé,2,2023-24,0
7759,627,18,100,13,13.49,Assez Bien,Validé,2,2023-24,0
7760,627,18,100,14,13.86,Assez Bien,Validé,1,2023-24,0
7761,628,26,87,9,10.17,Passable,Validé,0,2022-23,0
7762,628,26,87,10,12.81,Assez Bien,Validé,1,2022-23,0
7763,628,26,115,13,14.05,Bien,Validé,3,2023-24,0
7764,628,26,115,14,9.92,Insuffisant,Non Validé,0,2023-24,0
7765,629,7,93,13,10.38,Passable,Validé,1,2023-24,0
7766,629,7,93,14,13.29,Assez Bien,Validé,0,2023-24,0
7767,629,8,93,13,7.63,Insuffisant,Non Validé,0,2023-24,0
7768,629,8,93,14,12.63,Assez Bien,Validé,3,2023-24,0
7769,629,9,93,15,12.41,Assez Bien,Validé,0,2023-24,0
7770,629,9,93,16,11.24,Passable,Validé,3,2023-24,0
7771,629,10,93,15,12.14,Assez Bien,Validé,2,2023-24,0
7772,629,10,93,16,12.71,Assez Bien,Validé,1,2023-24,0
7773,630,7,64,9,11.21,Passable,Validé,0,2022-23,0
7774,630,7,64,10,11.51,Passable,Validé,2,2022-23,0
7775,630,8,64,9,16.15,Très Bien,Validé,1,2022-23,0
7776,630,8,64,10,15.78,Bien,Validé,2,2022-23,0
7777,630,9,64,11,15.03,Bien,Validé,2,2022-23,0
7778,630,9,64,12,14.54,Bien,Validé,0,2022-23,0
7779,630,10,64,11,13.47,Assez Bien,Validé,0,2022-23,0
7780,630,10,64,12,16.86,Très Bien,Validé,0,2022-23,0
7781,630,7,92,13,14.12,Bien,Validé,0,2023-24,0
7782,630,7,92,14,14.59,Bien,Validé,1,2023-24,0
7783,630,8,92,13,12.22,Assez Bien,Validé,0,2023-24,0
7784,630,8,92,14,15.33,Bien,Validé,1,2023-24,0
7785,630,9,92,15,14.26,Bien,Validé,1,2023-24,0
7786,630,9,92,16,13.68,Assez Bien,Validé,0,2023-24,0
7787,630,10,92,15,9.73,Insuffisant,Non Validé,1,2023-24,0
7788,630,10,92,16,12.52,Assez Bien,Validé,0,2023-24,0
7789,631,7,34,5,13.78,Assez Bien,Validé,1,2021-22,0
7790,631,7,34,6,9.4,Insuffisant,Non Validé,0,2021-22,0
7791,631,8,34,5,12.81,Assez Bien,Validé,0,2021-22,0
7792,631,8,34,6,12.17,Assez Bien,Validé,2,2021-22,0
7793,631,9,34,7,10.74,Passable,Validé,1,2021-22,0
7794,631,9,34,8,15.32,Bien,Validé,0,2021-22,0
7795,631,10,34,7,13.12,Assez Bien,Validé,1,2021-22,0
7796,631,10,34,8,11.35,Passable,Validé,1,2021-22,0
7797,631,7,63,9,15.34,Bien,Validé,1,2022-23,0
7798,631,7,63,10,13.09,Assez Bien,Validé,2,2022-23,0
7799,631,8,63,9,14.84,Bien,Validé,0,2022-23,0
7800,631,8,63,10,11.96,Passable,Validé,1,2022-23,0
7801,631,9,63,11,10.72,Passable,Validé,2,2022-23,0
7802,631,9,63,12,13.66,Assez Bien,Validé,1,2022-23,0
7803,631,10,63,11,10.5,Passable,Validé,1,2022-23,0
7804,631,10,63,12,12.18,Assez Bien,Validé,0,2022-23,0
7805,631,7,93,13,10.37,Passable,Validé,2,2023-24,0
7806,631,7,93,14,14.39,Bien,Validé,2,2023-24,0
7807,631,8,93,13,9.59,Insuffisant,Non Validé,1,2023-24,0
7808,631,8,93,14,14.13,Bien,Validé,0,2023-24,0
7809,631,9,93,15,12.39,Assez Bien,Validé,0,2023-24,0
7810,631,9,93,16,15.09,Bien,Validé,2,2023-24,0
7811,631,10,93,15,9.73,Insuffisant,Non Validé,2,2023-24,0
7812,631,10,93,16,15.11,Bien,Validé,0,2023-24,0
7813,632,17,73,9,14.76,Bien,Validé,0,2022-23,0
7814,632,17,73,10,13.99,Assez Bien,Validé,1,2022-23,0
7815,632,18,73,9,11.93,Passable,Validé,0,2022-23,0
7816,632,18,73,10,16.48,Très Bien,Validé,1,2022-23,0
7817,632,17,101,13,14.49,Bien,Validé,0,2023-24,0
7818,632,17,101,14,17.91,Très Bien,Validé,1,2023-24,0
7819,632,18,101,13,15.91,Bien,Validé,0,2023-24,0
7820,632,18,101,14,17.18,Très Bien,Validé,0,2023-24,0
7821,633,15,98,13,14.55,Bien,Validé,1,2023-24,0
7822,633,15,98,14,14.68,Bien,Validé,0,2023-24,0
7823,633,16,98,15,14.64,Bien,Validé,0,2023-24,0
7824,633,16,98,16,13.92,Assez Bien,Validé,0,2023-24,0
7825,634,19,46,5,13.94,Assez Bien,Validé,0,2021-22,0
7826,634,19,46,6,12.39,Assez Bien,Validé,0,2021-22,0
7827,634,20,46,7,9.02,Insuffisant,Non Validé,1,2021-22,0
7828,634,20,46,8,8.88,Insuffisant,Non Validé,1,2021-22,0
7829,634,19,76,9,8.82,Insuffisant,Non Validé,1,2022-23,0
7830,634,19,76,10,14.32,Bien,Validé,0,2022-23,0
7831,634,20,76,11,11.89,Passable,Validé,2,2022-23,0
7832,634,20,76,12,12.77,Assez Bien,Validé,2,2022-23,0
7833,634,19,104,13,13.47,Assez Bien,Validé,0,2023-24,0
7834,634,19,104,14,7.48,Insuffisant,Non Validé,1,2023-24,1
7835,634,20,104,15,11.58,Passable,Validé,1,2023-24,0
7836,634,20,104,16,11.75,Passable,Validé,0,2023-24,0
7837,635,7,64,9,11.03,Passable,Validé,0,2022-23,0
7838,635,7,64,10,12.23,Assez Bien,Validé,0,2022-23,0
7839,635,8,64,9,11.41,Passable,Validé,1,2022-23,0
7840,635,8,64,10,10.84,Passable,Validé,0,2022-23,0
7841,635,9,64,11,10.29,Passable,Validé,0,2022-23,0
7842,635,9,64,12,13.31,Assez Bien,Validé,2,2022-23,0
7843,635,10,64,11,13.81,Assez Bien,Validé,0,2022-23,0
7844,635,10,64,12,10.31,Passable,Validé,1,2022-23,0
7845,635,7,91,13,14.83,Bien,Validé,1,2023-24,0
7846,635,7,91,14,11.87,Passable,Validé,2,2023-24,0
7847,635,8,91,13,10.5,Passable,Validé,1,2023-24,0
7848,635,8,91,14,11.68,Passable,Validé,2,2023-24,0
7849,635,9,91,15,9.92,Insuffisant,Non Validé,1,2023-24,0
7850,635,9,91,16,9.57,Insuffisant,Non Validé,2,2023-24,0
7851,635,10,91,15,13.07,Assez Bien,Validé,0,2023-24,0
7852,635,10,91,16,10.21,Passable,Validé,1,2023-24,0
7853,636,1,30,5,17.62,Très Bien,Validé,0,2021-22,0
7854,636,1,30,6,14.56,Bien,Validé,1,2021-22,0
7855,636,2,30,5,13.36,Assez Bien,Validé,0,2021-22,0
7856,636,2,30,6,15.06,Bien,Validé,0,2021-22,0
7857,636,3,30,7,13.42,Assez Bien,Validé,0,2021-22,0
7858,636,3,30,8,15.96,Bien,Validé,0,2021-22,0
7859,636,4,30,7,20.0,Très Bien,Validé,0,2021-22,0
7860,636,4,30,8,13.79,Assez Bien,Validé,1,2021-22,0
7861,636,5,30,5,16.02,Très Bien,Validé,0,2021-22,0
7862,636,5,30,6,15.94,Bien,Validé,0,2021-22,0
7863,636,6,30,7,12.03,Assez Bien,Validé,0,2021-22,0
7864,636,6,30,8,14.33,Bien,Validé,0,2021-22,0
7865,636,27,30,5,13.55,Assez Bien,Validé,1,2021-22,0
7866,636,27,30,6,11.73,Passable,Validé,0,2021-22,0
7867,636,1,59,9,15.1,Bien,Validé,1,2022-23,0
7868,636,1,59,10,17.34,Très Bien,Validé,0,2022-23,0
7869,636,2,59,9,16.37,Très Bien,Validé,0,2022-23,0
7870,636,2,59,10,13.43,Assez Bien,Validé,0,2022-23,0
7871,636,3,59,11,16.61,Très Bien,Validé,0,2022-23,0
7872,636,3,59,12,16.82,Très Bien,Validé,1,2022-23,0
7873,636,4,59,11,16.56,Très Bien,Validé,1,2022-23,0
7874,636,4,59,12,11.02,Passable,Validé,0,2022-23,0
7875,636,5,59,9,12.91,Assez Bien,Validé,0,2022-23,0
7876,636,5,59,10,12.79,Assez Bien,Validé,0,2022-23,0
7877,636,6,59,11,14.57,Bien,Validé,1,2022-23,0
7878,636,6,59,12,13.25,Assez Bien,Validé,0,2022-23,0
7879,636,27,59,9,17.06,Très Bien,Validé,0,2022-23,0
7880,636,27,59,10,13.98,Assez Bien,Validé,0,2022-23,0
7881,636,1,88,13,15.35,Bien,Validé,0,2023-24,0
7882,636,1,88,14,15.53,Bien,Validé,0,2023-24,0
7883,636,2,88,13,15.45,Bien,Validé,1,2023-24,0
7884,636,2,88,14,17.96,Très Bien,Validé,0,2023-24,0
7885,636,3,88,15,13.77,Assez Bien,Validé,1,2023-24,0
7886,636,3,88,16,13.52,Assez Bien,Validé,1,2023-24,0
7887,636,4,88,15,15.0,Bien,Validé,1,2023-24,0
7888,636,4,88,16,14.1,Bien,Validé,0,2023-24,0
7889,636,5,88,13,16.81,Très Bien,Validé,0,2023-24,0
7890,636,5,88,14,15.7,Bien,Validé,1,2023-24,0
7891,636,6,88,15,16.0,Très Bien,Validé,0,2023-24,0
7892,636,6,88,16,16.79,Très Bien,Validé,0,2023-24,0
7893,636,27,88,13,16.12,Très Bien,Validé,0,2023-24,0
7894,636,27,88,14,17.44,Très Bien,Validé,0,2023-24,0
7895,637,19,104,13,14.1,Bien,Validé,1,2023-24,0
7896,637,19,104,14,14.7,Bien,Validé,0,2023-24,0
7897,637,20,104,15,15.32,Bien,Validé,0,2023-24,0
7898,637,20,104,16,14.91,Bien,Validé,1,2023-24,0
7899,638,16,98,15,9.74,Insuffisant,Non Validé,1,2023-24,0
7900,638,16,98,16,13.95,Assez Bien,Validé,3,2023-24,0
7901,638,15,98,13,9.2,Insuffisant,Non Validé,2,2023-24,0
7902,638,15,98,14,8.59,Insuffisant,Non Validé,3,2023-24,0
7903,639,21,78,9,16.63,Très Bien,Validé,0,2022-23,0
7904,639,21,78,10,12.07,Assez Bien,Validé,1,2022-23,0
7905,639,22,78,11,14.33,Bien,Validé,0,2022-23,0
7906,639,22,78,12,9.03,Insuffisant,Non Validé,0,2022-23,0
7907,639,21,110,13,12.65,Assez Bien,Validé,3,2023-24,0
7908,639,21,110,14,9.96,Insuffisant,Non Validé,0,2023-24,0
7909,639,22,110,15,11.45,Passable,Validé,1,2023-24,0
7910,639,22,110,16,14.13,Bien,Validé,2,2023-24,0
7911,640,11,9,1,17.28,Très Bien,Validé,0,2020-21,0
7912,640,11,9,2,19.52,Très Bien,Validé,1,2020-21,0
7913,640,12,9,3,15.97,Bien,Validé,2,2020-21,0
7914,640,12,9,4,13.65,Assez Bien,Validé,0,2020-21,0
7915,640,13,9,1,19.0,Très Bien,Validé,0,2020-21,0
7916,640,13,9,2,15.63,Bien,Validé,1,2020-21,0
7917,640,14,9,3,18.69,Très Bien,Validé,0,2020-21,0
7918,640,14,9,4,16.44,Très Bien,Validé,0,2020-21,0
7919,640,28,9,3,16.17,Très Bien,Validé,0,2020-21,0
7920,640,28,9,4,13.83,Assez Bien,Validé,1,2020-21,0
7921,640,11,38,5,13.08,Assez Bien,Validé,2,2021-22,0
7922,640,11,38,6,17.62,Très Bien,Validé,0,2021-22,0
7923,640,12,38,7,15.66,Bien,Validé,0,2021-22,0
7924,640,12,38,8,15.75,Bien,Validé,1,2021-22,0
7925,640,13,38,5,17.14,Très Bien,Validé,1,2021-22,0
7926,640,13,38,6,16.55,Très Bien,Validé,0,2021-22,0
7927,640,14,38,7,15.56,Bien,Validé,0,2021-22,0
7928,640,14,38,8,18.25,Très Bien,Validé,1,2021-22,0
7929,640,28,38,7,17.89,Très Bien,Validé,0,2021-22,0
7930,640,28,38,8,18.48,Très Bien,Validé,0,2021-22,0
7931,640,11,67,9,15.2,Bien,Validé,0,2022-23,0
7932,640,11,67,10,14.99,Bien,Validé,0,2022-23,0
7933,640,12,67,11,19.36,Très Bien,Validé,0,2022-23,0
7934,640,12,67,12,16.98,Très Bien,Validé,1,2022-23,0
7935,640,13,67,9,16.17,Très Bien,Validé,0,2022-23,0
7936,640,13,67,10,15.6,Bien,Validé,1,2022-23,0
7937,640,14,67,11,15.46,Bien,Validé,2,2022-23,0
7938,640,14,67,12,17.38,Très Bien,Validé,0,2022-23,0
7939,640,28,67,11,15.3,Bien,Validé,0,2022-23,0
7940,640,28,67,12,17.37,Très Bien,Validé,2,2022-23,0
7941,641,17,43,5,16.18,Très Bien,Validé,0,2021-22,0
7942,641,17,43,6,16.14,Très Bien,Validé,0,2021-22,0
7943,641,18,43,5,15.88,Bien,Validé,0,2021-22,0
7944,641,18,43,6,16.52,Très Bien,Validé,1,2021-22,0
7945,641,17,71,9,18.37,Très Bien,Validé,1,2022-23,0
7946,641,17,71,10,12.92,Assez Bien,Validé,0,2022-23,0
7947,641,18,71,9,16.84,Très Bien,Validé,1,2022-23,0
7948,641,18,71,10,14.93,Bien,Validé,0,2022-23,0
7949,641,17,102,13,14.69,Bien,Validé,0,2023-24,0
7950,641,17,102,14,16.66,Très Bien,Validé,0,2023-24,0
7951,641,18,102,13,17.36,Très Bien,Validé,2,2023-24,0
7952,641,18,102,14,17.17,Très Bien,Validé,0,2023-24,0
7953,642,11,36,5,13.83,Assez Bien,Validé,0,2021-22,0
7954,642,11,36,6,13.74,Assez Bien,Validé,2,2021-22,0
7955,642,12,36,7,7.6,Insuffisant,Non Validé,0,2021-22,1
7956,642,12,36,8,11.6,Passable,Validé,1,2021-22,0
7957,642,13,36,5,12.09,Assez Bien,Validé,1,2021-22,0
7958,642,13,36,6,12.66,Assez Bien,Validé,1,2021-22,0
7959,642,14,36,7,11.81,Passable,Validé,2,2021-22,0
7960,642,14,36,8,10.48,Passable,Validé,0,2021-22,0
7961,642,28,36,7,11.3,Passable,Validé,0,2021-22,0
7962,642,28,36,8,8.35,Insuffisant,Non Validé,2,2021-22,0
7963,642,11,65,9,9.48,Insuffisant,Non Validé,5,2022-23,0
7964,642,11,65,10,10.68,Passable,Validé,2,2022-23,0
7965,642,12,65,11,10.93,Passable,Validé,2,2022-23,0
7966,642,12,65,12,9.7,Insuffisant,Non Validé,1,2022-23,0
7967,642,13,65,9,11.67,Passable,Validé,1,2022-23,0
7968,642,13,65,10,10.33,Passable,Validé,2,2022-23,0
7969,642,14,65,11,13.7,Assez Bien,Validé,0,2022-23,0
7970,642,14,65,12,11.78,Passable,Validé,0,2022-23,0
7971,642,28,65,11,13.36,Assez Bien,Validé,0,2022-23,0
7972,642,28,65,12,8.48,Insuffisant,Non Validé,2,2022-23,0
7973,642,11,94,13,10.48,Passable,Validé,2,2023-24,0
7974,642,11,94,14,12.33,Assez Bien,Validé,1,2023-24,0
7975,642,12,94,15,11.96,Passable,Validé,2,2023-24,0
7976,642,12,94,16,9.09,Insuffisant,Non Validé,0,2023-24,0
7977,642,13,94,13,9.39,Insuffisant,Non Validé,3,2023-24,0
7978,642,13,94,14,13.59,Assez Bien,Validé,0,2023-24,0
7979,642,14,94,15,10.78,Passable,Validé,1,2023-24,0
7980,642,14,94,16,7.2,Insuffisant,Non Validé,0,2023-24,0
7981,642,28,94,15,7.72,Insuffisant,Non Validé,1,2023-24,0
7982,642,28,94,16,12.61,Assez Bien,Validé,3,2023-24,0
7983,643,26,29,1,13.15,Assez Bien,Validé,0,2020-21,0
7984,643,26,29,2,12.89,Assez Bien,Validé,0,2020-21,0
7985,643,26,58,5,14.3,Bien,Validé,0,2021-22,0
7986,643,26,58,6,14.19,Bien,Validé,0,2021-22,0
7987,643,26,86,9,15.17,Bien,Validé,3,2022-23,0
7988,643,26,86,10,14.57,Bien,Validé,2,2022-23,0
7989,644,11,95,13,13.46,Assez Bien,Validé,1,2023-24,0
7990,644,11,95,14,12.07,Assez Bien,Validé,1,2023-24,0
7991,644,12,95,15,14.43,Bien,Validé,0,2023-24,0
7992,644,12,95,16,14.03,Bien,Validé,0,2023-24,0
7993,644,13,95,13,12.71,Assez Bien,Validé,0,2023-24,0
7994,644,13,95,14,14.27,Bien,Validé,2,2023-24,0
7995,644,14,95,15,15.51,Bien,Validé,2,2023-24,0
7996,644,14,95,16,12.43,Assez Bien,Validé,1,2023-24,0
7997,644,28,95,15,13.46,Assez Bien,Validé,0,2023-24,0
7998,644,28,95,16,14.79,Bien,Validé,0,2023-24,0
7999,645,21,52,5,12.47,Assez Bien,Validé,0,2021-22,0
8000,645,21,52,6,14.31,Bien,Validé,0,2021-22,0
8001,645,22,52,7,16.44,Très Bien,Validé,2,2021-22,0
8002,645,22,52,8,15.26,Bien,Validé,1,2021-22,0
8003,645,21,78,9,12.06,Assez Bien,Validé,0,2022-23,0
8004,645,21,78,10,14.0,Bien,Validé,1,2022-23,0
8005,645,22,78,11,11.26,Passable,Validé,0,2022-23,0
8006,645,22,78,12,16.41,Très Bien,Validé,0,2022-23,0
8007,645,21,107,13,15.37,Bien,Validé,0,2023-24,0
8008,645,21,107,14,16.49,Très Bien,Validé,0,2023-24,0
8009,645,22,107,15,14.12,Bien,Validé,0,2023-24,0
8010,645,22,107,16,13.9,Assez Bien,Validé,0,2023-24,0
8011,646,26,87,9,18.24,Très Bien,Validé,0,2022-23,0
8012,646,26,87,10,16.98,Très Bien,Validé,0,2022-23,0
8013,646,26,116,13,17.72,Très Bien,Validé,2,2023-24,0
8014,646,26,116,14,17.54,Très Bien,Validé,0,2023-24,0
8015,647,25,114,13,15.3,Bien,Validé,1,2023-24,0
8016,647,25,114,14,10.99,Passable,Validé,0,2023-24,0
8017,648,23,83,9,10.82,Passable,Validé,1,2022-23,0
8018,648,23,83,10,14.69,Bien,Validé,1,2022-23,0
8019,648,24,83,11,12.0,Assez Bien,Validé,1,2022-23,0
8020,648,24,83,12,13.1,Assez Bien,Validé,0,2022-23,0
8021,648,23,112,13,12.71,Assez Bien,Validé,0,2023-24,0
8022,648,23,112,14,10.54,Passable,Validé,0,2023-24,0
8023,648,24,112,15,12.65,Assez Bien,Validé,1,2023-24,0
8024,648,24,112,16,12.6,Assez Bien,Validé,2,2023-24,0
8025,649,19,74,9,16.11,Très Bien,Validé,0,2022-23,0
8026,649,19,74,10,17.03,Très Bien,Validé,1,2022-23,0
8027,649,20,74,11,13.62,Assez Bien,Validé,0,2022-23,0
8028,649,20,74,12,16.41,Très Bien,Validé,0,2022-23,0
8029,649,19,105,13,18.49,Très Bien,Validé,2,2023-24,0
8030,649,19,105,14,14.82,Bien,Validé,0,2023-24,0
8031,649,20,105,15,15.68,Bien,Validé,1,2023-24,0
8032,649,20,105,16,16.72,Très Bien,Validé,0,2023-24,0
8033,650,15,11,1,11.99,Passable,Validé,0,2020-21,0
8034,650,15,11,2,14.11,Bien,Validé,1,2020-21,0
8035,650,16,11,3,11.38,Passable,Validé,0,2020-21,0
8036,650,16,11,4,14.98,Bien,Validé,0,2020-21,0
8037,650,15,39,5,12.16,Assez Bien,Validé,2,2021-22,0
8038,650,15,39,6,14.57,Bien,Validé,1,2021-22,0
8039,650,16,39,7,16.71,Très Bien,Validé,1,2021-22,0
8040,650,16,39,8,14.92,Bien,Validé,0,2021-22,0
8041,650,15,69,9,16.54,Très Bien,Validé,1,2022-23,0
8042,650,15,69,10,14.48,Bien,Validé,0,2022-23,0
8043,650,16,69,11,13.72,Assez Bien,Validé,0,2022-23,0
8044,650,16,69,12,15.64,Bien,Validé,1,2022-23,0
8045,651,26,87,9,13.64,Assez Bien,Validé,1,2022-23,0
8046,651,26,87,10,15.43,Bien,Validé,1,2022-23,0
8047,651,26,115,13,13.01,Assez Bien,Validé,0,2023-24,0
8048,651,26,115,14,13.55,Assez Bien,Validé,0,2023-24,0
8049,652,23,24,1,15.25,Bien,Validé,2,2020-21,0
8050,652,23,24,2,14.69,Bien,Validé,0,2020-21,0
8051,652,24,24,3,12.02,Assez Bien,Validé,2,2020-21,0
8052,652,24,24,4,16.99,Très Bien,Validé,1,2020-21,0
8053,652,23,53,5,16.12,Très Bien,Validé,2,2021-22,0
8054,652,23,53,6,16.65,Très Bien,Validé,1,2021-22,0
8055,652,24,53,7,14.83,Bien,Validé,0,2021-22,0
8056,652,24,53,8,18.61,Très Bien,Validé,2,2021-22,0
8057,652,23,82,9,14.6,Bien,Validé,0,2022-23,0
8058,652,23,82,10,11.74,Passable,Validé,0,2022-23,0
8059,652,24,82,11,14.95,Bien,Validé,0,2022-23,0
8060,652,24,82,12,16.46,Très Bien,Validé,0,2022-23,0
8061,653,17,102,13,12.61,Assez Bien,Validé,1,2023-24,0
8062,653,17,102,14,15.72,Bien,Validé,1,2023-24,0
8063,653,18,102,13,12.5,Assez Bien,Validé,1,2023-24,0
8064,653,18,102,14,14.19,Bien,Validé,0,2023-24,0
8065,654,21,108,13,13.31,Assez Bien,Validé,0,2023-24,0
8066,654,21,108,14,13.69,Assez Bien,Validé,1,2023-24,0
8067,654,22,108,15,11.81,Passable,Validé,2,2023-24,0
8068,654,22,108,16,11.58,Passable,Validé,0,2023-24,0
8069,655,19,18,1,14.59,Bien,Validé,1,2020-21,0
